video,frame,predicted,actual,state,conditions
video (49),68,False,False,normal,""
video (49),69,False,False,normal,""
video (49),70,False,False,normal,""
video (49),71,False,False,normal,""
video (49),72,False,False,normal,""
video (49),73,False,False,normal,""
video (49),74,False,False,normal,""
video (49),75,False,False,normal,""
video (49),76,False,False,normal,""
video (49),77,False,False,normal,""
video (49),78,False,False,normal,""
video (49),79,False,False,normal,""
video (49),80,False,False,normal,""
video (49),81,False,False,normal,""
video (49),82,False,False,normal,""
video (49),83,False,False,normal,""
video (49),84,False,False,normal,""
video (49),85,False,False,normal,""
video (49),86,False,False,normal,""
video (49),87,False,False,normal,""
video (49),88,False,False,normal,""
video (49),89,False,False,normal,""
video (49),90,False,False,normal,""
video (49),91,False,False,normal,""
video (49),92,False,False,normal,""
video (49),93,False,False,normal,""
video (49),94,False,False,normal,""
video (49),95,False,False,normal,""
video (49),96,False,False,low_confidence,"Low confidence"
video (49),97,False,False,low_confidence,"Low confidence"
video (49),98,False,False,low_confidence,"Low confidence"
video (49),99,False,False,low_confidence,"Low confidence"
video (49),100,False,False,low_confidence,"Low confidence"
video (49),102,False,False,low_confidence,"Low confidence"
video (49),103,False,False,low_confidence,"Low confidence"
video (49),104,False,False,low_confidence,"Low confidence"
video (49),105,False,False,low_confidence,"Low confidence"
video (49),106,False,False,low_confidence,"Low confidence"
video (49),107,False,False,low_confidence,"Low confidence"
video (49),108,False,False,low_confidence,"Low confidence"
video (49),109,False,False,normal,""
video (49),110,False,False,normal,""
video (49),111,False,False,normal,""
video (49),112,False,False,normal,""
video (49),113,False,False,normal,""
video (49),114,False,False,normal,""
video (49),115,False,False,normal,""
video (49),116,False,False,normal,""
video (49),117,False,False,normal,""
video (49),118,False,False,normal,""
video (49),119,False,False,normal,""
video (49),120,False,False,normal,""
video (49),121,False,False,normal,""
video (49),122,False,False,normal,""
video (49),123,False,False,normal,""
video (49),124,False,False,normal,""
video (49),125,False,False,normal,""
video (49),126,False,False,normal,""
video (49),127,False,False,normal,""
video (49),128,False,False,normal,""
video (49),129,False,False,normal,""
video (49),130,False,False,normal,""
video (49),131,False,False,normal,""
video (49),132,False,False,normal,""
video (49),133,False,False,normal,""
video (49),134,False,False,normal,""
video (49),135,False,False,normal,""
video (49),136,False,False,normal,""
video (49),137,False,False,normal,""
video (49),138,False,False,normal,""
video (49),139,False,False,normal,""
video (49),140,False,False,normal,""
video (49),141,False,False,normal,""
video (49),142,False,False,normal,""
video (49),143,False,False,normal,""
video (49),144,False,False,normal,""
video (49),145,False,False,normal,""
video (49),146,False,False,normal,""
video (49),147,False,False,normal,""
video (49),148,False,False,normal,""
video (49),149,False,False,normal,""
video (49),150,False,False,normal,""
video (49),151,False,False,normal,""
video (49),152,False,False,normal,""
video (49),153,False,False,normal,""
video (49),154,False,False,normal,""
video (49),155,False,False,normal,""
video (49),156,False,False,normal,""
video (49),157,False,False,normal,""
video (49),158,False,False,normal,""
video (49),159,False,False,normal,""
video (49),160,False,False,normal,""
video (49),161,False,False,normal,""
video (49),162,False,False,normal,""
video (49),163,False,False,normal,""
video (49),164,False,False,normal,""
video (49),165,False,False,normal,""
video (49),166,False,False,normal,""
video (49),167,False,False,normal,""
video (49),168,False,False,normal,""
video (49),169,False,False,normal,""
video (49),170,False,False,normal,""
video (49),171,False,False,normal,""
video (49),172,False,False,normal,""
video (49),173,False,False,normal,""
video (49),174,False,False,normal,""
video (49),175,False,False,normal,""
video (49),176,False,False,normal,""
video (49),177,False,False,normal,""
video (49),178,False,False,normal,""
video (49),179,False,False,normal,""
video (49),180,False,False,normal,""
video (49),181,False,False,normal,""
video (49),182,False,False,normal,""
video (49),183,False,False,normal,""
video (49),184,False,False,normal,""
video (49),185,False,False,normal,""
video (49),186,False,False,normal,""
video (49),187,False,False,normal,""
video (49),188,False,False,normal,""
video (49),189,False,False,normal,""
video (49),190,False,False,normal,""
video (49),191,False,False,normal,""
video (49),192,False,False,normal,""
video (49),193,False,False,normal,""
video (49),194,False,False,normal,""
video (49),195,False,False,normal,""
video (49),196,False,False,normal,""
video (49),197,False,False,normal,""
video (49),198,False,False,normal,""
video (49),199,False,False,normal,""
video (49),200,False,False,normal,""
video (49),201,False,False,normal,""
video (49),202,False,False,normal,""
video (49),203,False,False,normal,""
video (49),204,False,False,normal,""
video (49),205,False,False,normal,""
video (49),206,False,False,normal,""
video (49),207,False,False,normal,""
video (49),208,False,False,normal,""
video (49),209,False,False,normal,""
video (49),210,False,False,normal,""
video (49),211,False,False,normal,""
video (49),212,False,False,normal,""
video (49),213,False,False,normal,""
video (49),214,False,False,normal,""
video (49),215,False,False,normal,""
video (49),216,False,False,normal,""
video (49),217,False,False,normal,""
video (49),218,False,False,normal,""
video (49),219,False,False,normal,""
video (49),220,False,False,normal,""
video (49),221,False,False,normal,""
video (49),222,False,False,normal,""
video (49),223,False,False,normal,""
video (49),224,False,False,normal,""
video (49),225,False,False,normal,""
video (49),226,False,False,normal,""
video (49),227,False,False,normal,""
video (49),228,False,False,normal,""
video (49),229,False,False,normal,""
video (49),230,False,False,normal,""
video (49),231,False,False,normal,""
video (49),232,False,False,normal,""
video (49),233,False,False,normal,""
video (49),234,False,False,normal,""
video (49),235,False,False,normal,""
video (49),236,False,False,normal,""
video (49),237,False,False,normal,""
video (49),238,False,False,normal,""
video (49),239,False,False,normal,""
video (49),240,False,False,normal,""
video (49),241,False,False,normal,""
video (49),242,False,False,normal,""
video (49),243,False,False,normal,""
video (49),244,False,False,low_confidence,"Low confidence"
video (49),245,False,False,low_confidence,"Low confidence"
video (49),246,False,False,low_confidence,"Low confidence"
video (49),247,False,False,normal,""
video (49),248,False,False,normal,""
video (49),249,False,False,low_confidence,"Low confidence"
video (49),250,False,False,low_confidence,"Low confidence"
video (49),251,False,False,low_confidence,"Low confidence"
video (49),252,False,False,low_confidence,"Low confidence"
video (49),253,False,False,low_confidence,"Low confidence"
video (49),254,False,False,low_confidence,"Low confidence"
video (49),255,False,False,low_confidence,"Low confidence"
video (49),256,False,False,low_confidence,"Low confidence"
video (49),257,False,False,low_confidence,"Low confidence"
video (49),258,False,False,low_confidence,"Low confidence"
video (49),259,False,False,low_confidence,"Low confidence"
video (49),260,False,False,low_confidence,"Low confidence"
video (49),261,False,False,low_confidence,"Low confidence"
video (49),262,False,False,low_confidence,"Low confidence"
video (49),263,False,False,low_confidence,"Low confidence"
video (49),264,False,False,low_confidence,"Low confidence"
video (49),265,False,False,low_confidence,"Low confidence"
video (49),266,False,False,low_confidence,"Low confidence"
video (49),267,False,False,low_confidence,"Low confidence"
video (49),268,False,False,low_confidence,"Low confidence"
video (49),269,False,False,low_confidence,"Low confidence"
video (49),270,False,False,low_confidence,"Low confidence"
video (49),271,False,False,low_confidence,"Low confidence"
video (49),272,False,False,low_confidence,"Low confidence"
video (49),273,False,False,low_confidence,"Low confidence"
video (49),274,False,False,low_confidence,"Low confidence"
video (49),275,False,False,low_confidence,"Low confidence"
video (49),276,False,False,low_confidence,"Low confidence"
video (49),277,False,False,low_confidence,"Low confidence"
video (49),278,False,False,low_confidence,"Low confidence"
video (49),279,False,False,low_confidence,"Low confidence"
video (49),280,False,False,low_confidence,"Low confidence"
video (49),281,False,False,low_confidence,"Low confidence"
video (49),282,False,False,low_confidence,"Low confidence"
video (49),283,False,False,low_confidence,"Low confidence"
video (49),284,False,False,low_confidence,"Low confidence"
video (49),285,False,False,low_confidence,"Low confidence"
video (49),286,False,False,low_confidence,"Low confidence"
video (49),287,False,False,low_confidence,"Low confidence"
video (49),288,False,False,low_confidence,"Low confidence"
video (49),289,False,False,low_confidence,"Low confidence"
video (49),290,False,False,low_confidence,"Low confidence"
video (49),291,False,False,low_confidence,"Low confidence"
video (49),292,False,False,low_confidence,"Low confidence"
video (49),293,False,False,low_confidence,"Low confidence"
video (49),294,False,False,low_confidence,"Low confidence"
video (49),295,False,False,low_confidence,"Low confidence"
video (49),296,False,False,low_confidence,"Low confidence"
video (49),297,False,False,low_confidence,"Low confidence"
video (49),298,False,False,low_confidence,"Low confidence"
video (49),299,False,False,low_confidence,"Low confidence"
video (49),300,False,False,low_confidence,"Low confidence"
video (49),301,False,False,low_confidence,"Low confidence"
video (49),302,False,False,low_confidence,"Low confidence"
video (49),303,False,False,low_confidence,"Low confidence"
video (49),304,False,False,low_confidence,"Low confidence"
video (49),305,False,False,low_confidence,"Low confidence"
video (49),306,False,False,low_confidence,"Low confidence"
video (49),307,False,False,low_confidence,"Low confidence"
video (49),308,False,False,low_confidence,"Low confidence"
video (49),309,False,False,low_confidence,"Low confidence"
video (49),310,False,False,low_confidence,"Low confidence"
video (49),311,False,False,low_confidence,"Low confidence"
video (49),312,False,False,low_confidence,"Low confidence"
video (50),1,False,False,normal,""
video (50),2,False,False,normal,""
video (50),3,False,False,normal,""
video (50),4,False,False,normal,""
video (50),5,False,False,normal,""
video (50),6,False,False,normal,""
video (50),7,False,False,normal,""
video (50),8,False,False,normal,""
video (50),9,False,False,normal,""
video (50),10,False,False,normal,""
video (50),11,False,False,normal,""
video (50),12,False,False,normal,""
video (50),13,False,False,normal,""
video (50),14,False,False,normal,""
video (50),15,False,False,normal,""
video (50),16,False,False,normal,""
video (50),17,False,False,normal,""
video (50),18,False,False,normal,""
video (50),19,False,False,normal,""
video (50),20,False,False,normal,""
video (50),21,False,False,normal,""
video (50),22,False,False,normal,""
video (50),23,False,False,normal,""
video (50),24,False,False,normal,""
video (50),25,False,False,normal,""
video (50),26,False,False,normal,""
video (50),27,False,False,normal,""
video (50),28,False,False,normal,""
video (50),29,False,False,normal,""
video (50),30,False,False,normal,""
video (50),31,False,False,normal,""
video (50),32,False,False,normal,""
video (50),33,False,False,normal,""
video (50),34,False,False,normal,""
video (50),35,False,False,normal,""
video (50),36,False,False,normal,""
video (50),37,False,False,low_confidence,"Low confidence"
video (50),38,False,False,low_confidence,"Low confidence"
video (50),39,False,False,low_confidence,"Low confidence"
video (50),40,False,False,low_confidence,"Low confidence"
video (50),41,False,False,low_confidence,"Low confidence"
video (50),42,False,False,low_confidence,"Low confidence"
video (50),43,False,False,low_confidence,"Low confidence"
video (50),44,False,False,low_confidence,"Low confidence"
video (50),45,False,False,low_confidence,"Low confidence"
video (50),46,False,False,low_confidence,"Low confidence"
video (50),47,False,False,low_confidence,"Low confidence"
video (50),48,False,False,normal,""
video (50),49,False,False,normal,""
video (50),50,False,False,normal,""
video (50),51,False,False,normal,""
video (50),52,False,False,normal,""
video (50),53,False,False,normal,""
video (50),54,False,False,normal,""
video (50),55,False,False,normal,""
video (50),56,False,False,normal,""
video (50),57,False,False,normal,""
video (50),58,False,False,normal,""
video (50),59,False,False,normal,""
video (50),60,False,False,normal,""
video (50),61,False,False,normal,""
video (50),62,False,False,normal,""
video (50),63,False,False,normal,""
video (50),64,False,False,normal,""
video (50),65,False,False,normal,""
video (50),66,False,False,normal,""
video (50),67,False,False,normal,""
video (50),68,False,False,normal,""
video (50),69,False,False,normal,""
video (50),70,False,False,normal,""
video (50),71,False,False,normal,""
video (50),72,False,False,normal,""
video (50),73,False,False,normal,""
video (50),74,False,False,normal,""
video (50),75,False,False,normal,""
video (50),76,False,False,normal,""
video (50),77,False,False,normal,""
video (50),78,False,False,normal,""
video (50),79,False,False,normal,""
video (50),80,False,False,normal,""
video (50),81,False,False,normal,""
video (50),82,False,False,normal,""
video (50),83,False,False,normal,""
video (50),84,False,False,normal,""
video (50),85,False,False,normal,""
video (50),86,False,False,normal,""
video (50),87,False,False,normal,""
video (50),88,False,False,normal,""
video (50),89,False,False,normal,""
video (50),90,False,False,normal,""
video (50),91,False,False,normal,""
video (50),92,False,False,normal,""
video (50),93,False,False,normal,""
video (50),94,False,False,normal,""
video (50),95,False,False,normal,""
video (50),96,False,False,low_confidence,"Low confidence"
video (50),97,False,False,low_confidence,"Low confidence"
video (50),98,False,False,low_confidence,"Low confidence"
video (50),99,False,False,low_confidence,"Low confidence"
video (50),100,False,False,low_confidence,"Low confidence"
video (50),102,False,False,low_confidence,"Low confidence"
video (50),103,False,False,low_confidence,"Low confidence"
video (50),104,False,False,low_confidence,"Low confidence"
video (50),105,False,False,low_confidence,"Low confidence"
video (50),106,False,False,low_confidence,"Low confidence"
video (50),107,False,False,low_confidence,"Low confidence"
video (50),108,False,False,low_confidence,"Low confidence"
video (50),109,False,False,normal,""
video (50),110,False,False,normal,""
video (50),111,False,False,normal,""
video (50),112,False,False,normal,""
video (50),113,False,False,normal,""
video (50),114,False,False,normal,""
video (50),115,False,False,normal,""
video (50),116,False,False,normal,""
video (50),117,False,False,normal,""
video (50),118,False,False,normal,""
video (50),119,False,False,normal,""
video (50),120,False,False,normal,""
video (50),121,False,False,normal,""
video (50),122,False,False,normal,""
video (50),123,False,False,normal,""
video (50),124,False,False,normal,""
video (50),125,False,False,normal,""
video (50),126,False,False,normal,""
video (50),127,False,False,normal,""
video (50),128,False,False,normal,""
video (50),129,False,False,normal,""
video (50),130,False,False,normal,""
video (50),131,False,False,normal,""
video (50),132,False,False,normal,""
video (50),133,False,False,normal,""
video (50),134,False,False,normal,""
video (50),135,False,False,normal,""
video (50),136,False,False,normal,""
video (50),137,False,False,normal,""
video (50),138,False,False,normal,""
video (50),139,False,False,normal,""
video (50),140,False,False,normal,""
video (50),141,False,False,normal,""
video (50),142,False,False,normal,""
video (50),143,False,False,normal,""
video (50),144,False,False,normal,""
video (50),145,False,False,normal,""
video (50),146,False,False,normal,""
video (50),147,False,False,normal,""
video (50),148,False,False,normal,""
video (50),149,False,False,normal,""
video (50),150,False,False,normal,""
video (50),151,False,False,normal,""
video (50),152,False,False,normal,""
video (50),153,False,False,normal,""
video (50),154,False,False,normal,""
video (50),155,False,False,normal,""
video (50),156,False,False,normal,""
video (50),157,False,False,normal,""
video (50),158,False,False,normal,""
video (50),159,False,False,normal,""
video (50),160,False,False,normal,""
video (50),161,False,False,normal,""
video (50),162,False,False,normal,""
video (50),163,False,False,normal,""
video (50),164,False,False,normal,""
video (50),165,False,False,normal,""
video (50),166,False,False,normal,""
video (50),167,False,False,normal,""
video (50),168,False,False,normal,""
video (50),169,False,False,normal,""
video (50),170,False,False,normal,""
video (50),171,False,False,normal,""
video (50),172,False,False,normal,""
video (50),173,False,False,normal,""
video (50),174,False,False,normal,""
video (50),175,False,False,normal,""
video (50),176,False,False,normal,""
video (50),177,False,False,normal,""
video (50),178,False,False,normal,""
video (50),179,False,False,normal,""
video (50),180,False,False,normal,""
video (50),181,False,False,normal,""
video (50),182,False,False,normal,""
video (50),183,False,False,normal,""
video (50),184,False,False,normal,""
video (50),185,False,False,normal,""
video (50),186,False,False,normal,""
video (50),187,False,False,normal,""
video (50),188,False,False,normal,""
video (50),189,False,False,normal,""
video (50),190,False,False,normal,""
video (50),191,False,False,normal,""
video (50),192,False,False,normal,""
video (50),193,False,False,normal,""
video (50),194,False,False,normal,""
video (50),195,False,False,normal,""
video (50),196,False,False,normal,""
video (50),197,False,False,normal,""
video (50),198,False,False,normal,""
video (50),199,False,False,normal,""
video (50),200,False,False,normal,""
video (50),201,False,False,normal,""
video (50),202,False,False,normal,""
video (50),203,False,False,normal,""
video (50),204,False,False,normal,""
video (50),205,False,False,normal,""
video (50),206,False,False,normal,""
video (50),207,False,False,normal,""
video (50),208,False,False,normal,""
video (50),209,False,False,normal,""
video (50),210,False,False,normal,""
video (50),211,False,False,normal,""
video (50),212,False,False,normal,""
video (50),213,False,False,normal,""
video (50),214,False,False,normal,""
video (50),215,False,False,normal,""
video (50),216,False,False,normal,""
video (50),217,False,False,normal,""
video (50),218,False,False,normal,""
video (50),219,False,False,normal,""
video (50),220,False,False,normal,""
video (50),221,False,False,normal,""
video (50),222,False,False,normal,""
video (50),223,False,False,normal,""
video (50),224,False,False,normal,""
video (50),225,False,False,normal,""
video (50),226,False,False,normal,""
video (50),227,False,False,normal,""
video (50),228,False,False,normal,""
video (50),229,False,False,normal,""
video (50),230,False,False,normal,""
video (50),231,False,False,normal,""
video (50),232,False,False,normal,""
video (50),233,False,False,normal,""
video (50),234,False,False,normal,""
video (50),235,False,False,normal,""
video (50),236,False,False,normal,""
video (50),237,False,False,normal,""
video (50),238,False,False,normal,""
video (50),239,False,False,normal,""
video (50),240,False,False,normal,""
video (50),241,False,False,normal,""
video (50),242,False,False,normal,""
video (50),243,False,False,normal,""
video (50),244,False,False,low_confidence,"Low confidence"
video (50),245,False,False,low_confidence,"Low confidence"
video (50),246,False,False,low_confidence,"Low confidence"
video (50),247,False,False,normal,""
video (50),248,False,False,normal,""
video (50),249,False,False,low_confidence,"Low confidence"
video (50),250,False,False,low_confidence,"Low confidence"
video (50),251,False,False,low_confidence,"Low confidence"
video (50),252,False,False,low_confidence,"Low confidence"
video (50),253,False,False,low_confidence,"Low confidence"
video (50),254,False,False,low_confidence,"Low confidence"
video (50),255,False,False,low_confidence,"Low confidence"
video (50),256,False,False,low_confidence,"Low confidence"
video (50),257,False,False,low_confidence,"Low confidence"
video (50),258,False,False,low_confidence,"Low confidence"
video (50),259,False,False,low_confidence,"Low confidence"
video (50),260,False,False,low_confidence,"Low confidence"
video (50),261,False,False,low_confidence,"Low confidence"
video (50),262,False,False,low_confidence,"Low confidence"
video (50),263,False,False,low_confidence,"Low confidence"
video (50),264,False,False,low_confidence,"Low confidence"
video (50),265,False,False,low_confidence,"Low confidence"
video (50),266,False,False,low_confidence,"Low confidence"
video (50),267,False,False,low_confidence,"Low confidence"
video (50),268,False,False,low_confidence,"Low confidence"
video (50),269,False,False,low_confidence,"Low confidence"
video (50),270,False,False,low_confidence,"Low confidence"
video (50),271,False,False,low_confidence,"Low confidence"
video (50),272,False,False,low_confidence,"Low confidence"
video (50),273,False,False,low_confidence,"Low confidence"
video (50),274,False,False,low_confidence,"Low confidence"
video (50),275,False,False,low_confidence,"Low confidence"
video (50),276,False,False,low_confidence,"Low confidence"
video (50),277,False,False,low_confidence,"Low confidence"
video (50),278,False,False,low_confidence,"Low confidence"
video (50),279,False,False,low_confidence,"Low confidence"
video (50),280,False,False,low_confidence,"Low confidence"
video (50),281,False,False,low_confidence,"Low confidence"
video (50),282,False,False,low_confidence,"Low confidence"
video (50),283,False,False,low_confidence,"Low confidence"
video (50),284,False,False,low_confidence,"Low confidence"
video (50),285,False,False,low_confidence,"Low confidence"
video (50),286,False,False,low_confidence,"Low confidence"
video (50),287,False,False,low_confidence,"Low confidence"
video (50),288,False,False,low_confidence,"Low confidence"
video (50),289,False,False,low_confidence,"Low confidence"
video (50),290,False,False,low_confidence,"Low confidence"
video (50),291,False,False,low_confidence,"Low confidence"
video (50),292,False,False,low_confidence,"Low confidence"
video (50),293,False,False,low_confidence,"Low confidence"
video (50),294,False,False,low_confidence,"Low confidence"
video (50),295,False,False,low_confidence,"Low confidence"
video (50),296,False,False,low_confidence,"Low confidence"
video (50),297,False,False,low_confidence,"Low confidence"
video (50),298,False,False,low_confidence,"Low confidence"
video (50),299,False,False,low_confidence,"Low confidence"
video (50),300,False,False,low_confidence,"Low confidence"
video (50),301,False,False,low_confidence,"Low confidence"
video (50),302,False,False,low_confidence,"Low confidence"
video (50),303,False,False,low_confidence,"Low confidence"
video (50),304,False,False,low_confidence,"Low confidence"
video (50),305,False,False,low_confidence,"Low confidence"
video (50),306,False,False,low_confidence,"Low confidence"
video (50),307,False,False,low_confidence,"Low confidence"
video (50),308,False,False,low_confidence,"Low confidence"
video (50),309,False,False,low_confidence,"Low confidence"
video (50),310,False,False,low_confidence,"Low confidence"
video (50),311,False,False,low_confidence,"Low confidence"
video (50),312,False,False,low_confidence,"Low confidence"
video (51),1,False,False,low_confidence,"Low confidence"
video (51),2,False,False,low_confidence,"Low confidence"
video (51),3,False,False,low_confidence,"Low confidence"
video (51),4,False,False,low_confidence,"Low confidence"
video (51),5,False,False,low_confidence,"Low confidence"
video (51),6,False,False,low_confidence,"Low confidence"
video (51),7,False,False,low_confidence,"Low confidence"
video (51),8,False,False,low_confidence,"Low confidence"
video (51),9,False,False,low_confidence,"Low confidence"
video (51),10,False,False,normal,""
video (51),11,False,False,normal,""
video (51),12,False,False,low_confidence,"Low confidence"
video (51),13,False,False,low_confidence,"Low confidence"
video (51),14,False,False,low_confidence,"Low confidence"
video (51),15,False,False,low_confidence,"Low confidence"
video (51),16,False,False,low_confidence,"Low confidence"
video (51),17,False,False,low_confidence,"Low confidence"
video (51),18,False,False,low_confidence,"Low confidence"
video (51),19,False,False,low_confidence,"Low confidence"
video (51),20,False,False,low_confidence,"Low confidence"
video (51),21,False,False,low_confidence,"Low confidence"
video (51),22,False,False,low_confidence,"Low confidence"
video (51),23,False,False,low_confidence,"Low confidence"
video (51),24,False,False,low_confidence,"Low confidence"
video (51),25,False,False,low_confidence,"Low confidence"
video (51),26,False,False,low_confidence,"Low confidence"
video (51),27,False,False,low_confidence,"Low confidence"
video (51),28,False,False,low_confidence,"Low confidence"
video (51),29,False,False,low_confidence,"Low confidence"
video (51),30,False,False,low_confidence,"Low confidence"
video (51),31,False,False,low_confidence,"Low confidence"
video (51),32,False,False,low_confidence,"Low confidence"
video (51),33,False,False,low_confidence,"Low confidence"
video (51),34,False,False,low_confidence,"Low confidence"
video (51),35,False,False,low_confidence,"Low confidence"
video (51),35,False,False,normal,""
video (51),36,False,False,low_confidence,"Low confidence"
video (51),37,False,False,low_confidence,"Low confidence"
video (51),37,False,False,normal,""
video (51),38,False,False,low_confidence,"Low confidence"
video (51),38,False,False,normal,""
video (51),39,False,False,low_confidence,"Low confidence"
video (51),40,False,False,low_confidence,"Low confidence"
video (51),41,False,False,low_confidence,"Low confidence"
video (51),42,False,False,low_confidence,"Low confidence"
video (51),43,False,False,low_confidence,"Low confidence"
video (51),43,False,False,normal,""
video (51),44,False,False,low_confidence,"Low confidence"
video (51),45,False,False,low_confidence,"Low confidence"
video (51),46,False,False,low_confidence,"Low confidence"
video (51),47,False,False,normal,""
video (51),48,False,False,normal,""
video (51),49,False,False,normal,""
video (51),50,False,False,normal,""
video (51),51,False,False,low_confidence,"Low confidence"
video (51),52,False,False,normal,""
video (51),53,False,False,normal,""
video (51),54,False,False,low_confidence,"Low confidence"
video (51),55,False,False,low_confidence,"Low confidence"
video (51),56,False,False,low_confidence,"Low confidence"
video (51),57,False,False,normal,""
video (51),58,False,False,low_confidence,"Low confidence"
video (51),59,False,False,normal,""
video (51),60,False,False,normal,""
video (51),61,False,False,normal,""
video (51),62,False,False,normal,""
video (51),63,False,False,normal,""
video (51),64,False,False,normal,""
video (51),65,False,False,normal,""
video (51),66,False,False,normal,""
video (51),67,False,False,normal,""
video (51),68,False,False,normal,""
video (51),69,False,False,normal,""
video (51),70,False,False,normal,""
video (51),71,False,False,normal,""
video (51),72,False,False,normal,""
video (51),73,False,False,normal,""
video (51),74,False,False,normal,""
video (51),75,False,False,normal,""
video (51),76,False,False,low_confidence,"Low confidence"
video (51),77,False,False,normal,""
video (51),78,False,False,normal,""
video (51),79,False,False,normal,""
video (51),80,False,False,low_confidence,"Low confidence"
video (51),81,False,False,low_confidence,"Low confidence"
video (51),82,False,False,low_confidence,"Low confidence"
video (51),83,False,False,low_confidence,"Low confidence"
video (51),84,False,False,normal,""
video (51),85,False,False,low_confidence,"Low confidence"
video (51),86,False,False,low_confidence,"Low confidence"
video (51),87,False,False,normal,""
video (51),88,False,False,low_confidence,"Low confidence"
video (51),89,False,False,low_confidence,"Low confidence"
video (51),90,False,False,low_confidence,"Low confidence"
video (51),91,False,False,normal,""
video (51),92,False,False,normal,""
video (51),93,False,False,low_confidence,"Low confidence"
video (51),94,False,False,low_confidence,"Low confidence"
video (51),95,False,False,low_confidence,"Low confidence"
video (51),96,False,False,low_confidence,"Low confidence"
video (51),97,False,False,low_confidence,"Low confidence"
video (51),98,False,False,low_confidence,"Low confidence"
video (51),99,False,False,low_confidence,"Low confidence"
video (51),100,False,False,low_confidence,"Low confidence"
video (51),101,False,False,normal,""
video (51),102,False,False,low_confidence,"Low confidence"
video (51),103,False,False,low_confidence,"Low confidence"
video (51),104,False,False,low_confidence,"Low confidence"
video (51),105,False,False,low_confidence,"Low confidence"
video (51),106,False,False,low_confidence,"Low confidence"
video (51),107,False,False,low_confidence,"Low confidence"
video (51),108,False,False,low_confidence,"Low confidence"
video (51),109,False,False,low_confidence,"Low confidence"
video (51),110,False,False,low_confidence,"Low confidence"
video (51),111,False,False,low_confidence,"Low confidence"
video (51),112,False,False,low_confidence,"Low confidence"
video (51),113,False,False,low_confidence,"Low confidence"
video (51),114,False,False,low_confidence,"Low confidence"
video (51),115,False,False,low_confidence,"Low confidence"
video (51),116,False,False,low_confidence,"Low confidence"
video (51),117,False,False,low_confidence,"Low confidence"
video (51),118,False,False,low_confidence,"Low confidence"
video (51),119,False,False,low_confidence,"Low confidence"
video (51),120,False,False,low_confidence,"Low confidence"
video (51),121,False,False,low_confidence,"Low confidence"
video (51),122,False,False,low_confidence,"Low confidence"
video (51),123,False,False,low_confidence,"Low confidence"
video (51),124,False,False,low_confidence,"Low confidence"
video (51),125,False,False,low_confidence,"Low confidence"
video (51),126,False,False,low_confidence,"Low confidence"
video (51),127,False,False,low_confidence,"Low confidence"
video (51),128,False,False,low_confidence,"Low confidence"
video (51),129,False,False,low_confidence,"Low confidence"
video (51),130,False,False,low_confidence,"Low confidence"
video (51),131,False,False,low_confidence,"Low confidence"
video (51),132,False,False,low_confidence,"Low confidence"
video (51),133,False,False,low_confidence,"Low confidence"
video (51),134,False,False,low_confidence,"Low confidence"
video (51),135,False,False,low_confidence,"Low confidence"
video (51),136,False,False,low_confidence,"Low confidence"
video (51),137,False,False,low_confidence,"Low confidence"
video (51),138,False,False,low_confidence,"Low confidence"
video (51),139,False,False,low_confidence,"Low confidence"
video (51),140,False,False,low_confidence,"Low confidence"
video (51),141,False,False,low_confidence,"Low confidence"
video (51),142,False,False,low_confidence,"Low confidence"
video (51),143,False,False,low_confidence,"Low confidence"
video (51),144,False,False,low_confidence,"Low confidence"
video (51),145,False,False,low_confidence,"Low confidence"
video (51),146,False,False,low_confidence,"Low confidence"
video (51),147,False,False,low_confidence,"Low confidence"
video (51),148,False,False,low_confidence,"Low confidence"
video (51),149,False,False,low_confidence,"Low confidence"
video (51),150,False,False,low_confidence,"Low confidence"
video (51),151,False,False,low_confidence,"Low confidence"
video (51),152,False,False,normal,""
video (51),153,False,False,normal,""
video (51),154,False,False,normal,""
video (51),155,False,False,normal,""
video (51),156,False,False,normal,""
video (51),157,False,False,normal,""
video (51),158,False,False,normal,""
video (51),159,False,False,normal,""
video (51),160,False,False,normal,""
video (51),161,False,False,normal,""
video (51),162,False,False,low_confidence,"Low confidence"
video (51),163,False,False,normal,""
video (51),164,False,False,normal,""
video (51),165,False,False,normal,""
video (51),166,False,False,normal,""
video (51),167,False,False,normal,""
video (51),168,False,False,normal,""
video (51),169,False,False,normal,""
video (51),170,False,False,normal,""
video (51),171,False,False,normal,""
video (51),172,False,False,normal,""
video (51),173,False,False,normal,""
video (51),174,False,False,normal,""
video (51),175,False,False,normal,""
video (51),176,False,False,normal,""
video (51),177,False,False,normal,""
video (51),178,False,False,normal,""
video (51),179,False,False,normal,""
video (51),180,False,False,normal,""
video (51),181,False,False,normal,""
video (51),182,False,False,normal,""
video (51),183,False,False,normal,""
video (51),184,False,False,normal,""
video (51),185,False,False,low_confidence,"Low confidence"
video (51),186,False,False,low_confidence,"Low confidence"
video (51),187,False,False,low_confidence,"Low confidence"
video (51),188,False,False,low_confidence,"Low confidence"
video (51),189,False,False,low_confidence,"Low confidence"
video (51),190,False,False,low_confidence,"Low confidence"
video (51),191,False,False,low_confidence,"Low confidence"
video (51),192,False,False,low_confidence,"Low confidence"
video (51),193,False,False,low_confidence,"Low confidence"
video (51),194,False,False,low_confidence,"Low confidence"
