video,frame,predicted,actual,state,conditions
video (26),41,False,False,low_confidence,"Keypoint low confidence"
video (26),42,False,False,low_confidence,"Keypoint low confidence"
video (26),43,False,False,low_confidence,"Keypoint low confidence"
video (26),44,False,False,low_confidence,"Keypoint low confidence"
video (26),45,False,False,low_confidence,"Keypoint low confidence"
video (26),46,False,False,low_confidence,"Keypoint low confidence"
video (26),47,False,False,low_confidence,"Keypoint low confidence"
video (26),48,False,False,low_confidence,"Keypoint low confidence"
video (26),49,False,False,low_confidence,"Keypoint low confidence"
video (26),50,False,False,low_confidence,"Keypoint low confidence"
video (26),51,False,False,low_confidence,"Keypoint low confidence"
video (26),52,False,False,low_confidence,"Keypoint low confidence"
video (26),53,False,False,low_confidence,"Keypoint low confidence"
video (26),54,False,False,low_confidence,"Keypoint low confidence"
video (26),55,False,False,low_confidence,"Keypoint low confidence"
video (26),56,False,False,low_confidence,"Keypoint low confidence"
video (26),57,False,False,low_confidence,"Keypoint low confidence"
video (26),58,False,False,low_confidence,"Keypoint low confidence"
video (26),59,False,False,low_confidence,"Keypoint low confidence"
video (26),60,False,False,low_confidence,"Keypoint low confidence"
video (26),61,False,False,low_confidence,"Keypoint low confidence"
video (26),62,False,False,low_confidence,"Keypoint low confidence"
video (26),63,False,False,low_confidence,"Keypoint low confidence"
video (26),64,False,False,low_confidence,"Keypoint low confidence"
video (26),65,False,False,low_confidence,"Keypoint low confidence"
video (26),66,False,False,low_confidence,"Keypoint low confidence"
video (26),67,False,False,low_confidence,"Keypoint low confidence"
video (26),68,False,False,low_confidence,"Keypoint low confidence"
video (26),69,False,False,low_confidence,"Keypoint low confidence"
video (26),70,False,False,low_confidence,"Keypoint low confidence"
video (26),71,False,False,low_confidence,"Keypoint low confidence"
video (26),72,False,False,low_confidence,"Keypoint low confidence"
video (26),73,False,False,low_confidence,"Keypoint low confidence"
video (26),74,False,False,low_confidence,"Keypoint low confidence"
video (26),75,False,False,low_confidence,"Keypoint low confidence"
video (26),76,False,False,low_confidence,"Keypoint low confidence"
video (26),77,False,False,normal,""
video (26),78,False,False,low_confidence,"Keypoint low confidence"
video (26),79,False,False,low_confidence,"Keypoint low confidence"
video (26),80,False,False,low_confidence,"Keypoint low confidence"
video (26),81,False,False,low_confidence,"Keypoint low confidence"
video (26),82,False,False,low_confidence,"Keypoint low confidence"
video (26),83,False,False,normal,""
video (26),84,False,False,normal,""
video (26),85,False,False,normal,""
video (26),86,False,False,normal,""
video (26),87,False,False,low_confidence,"Keypoint low confidence"
video (26),88,False,False,normal,""
video (26),89,False,False,normal,""
video (26),90,False,False,normal,""
video (26),91,False,False,normal,""
video (26),92,False,False,normal,""
video (26),93,False,False,normal,""
video (26),94,False,False,normal,""
video (26),95,False,False,normal,""
video (26),96,False,False,low_confidence,"Keypoint low confidence"
video (26),97,False,False,low_confidence,"Keypoint low confidence"
video (26),98,False,False,low_confidence,"Keypoint low confidence"
video (26),99,False,False,low_confidence,"Keypoint low confidence"
video (26),100,False,False,low_confidence,"Keypoint low confidence"
video (26),101,False,False,low_confidence,"Keypoint low confidence"
video (26),102,False,False,low_confidence,"Keypoint low confidence"
video (26),103,False,False,low_confidence,"Keypoint low confidence"
video (26),104,False,False,normal,""
video (26),105,False,False,normal,""
video (26),106,False,False,normal,""
video (26),107,False,False,low_confidence,"Keypoint low confidence"
video (26),108,False,False,normal,""
video (26),109,False,False,normal,""
video (26),109,False,False,normal,""
video (26),110,False,False,normal,""
video (26),110,False,False,normal,""
video (26),111,False,False,normal,"high_speed_5.5px"
video (26),112,False,False,normal,"high_speed_0.7px"
video (26),113,False,False,normal,"high_speed_12.6px"
video (26),114,False,False,normal,"high_speed_15.9px"
video (26),115,False,False,normal,"high_speed_20.7px"
video (26),116,False,False,normal,"high_speed_13.2px"
video (26),117,False,False,normal,"high_speed_40.1px"
video (26),118,False,False,normal,"high_speed_55.8px"
video (26),119,False,False,normal,"high_speed_19.1px"
video (26),120,False,False,normal,"high_speed_62.8px"
video (26),121,False,False,normal,"high_speed_52.0px"
video (26),122,False,False,normal,"high_speed_85.6px"
video (26),123,False,False,normal,"high_speed_82.3px"
video (26),124,False,False,normal,"high_speed_130.5px"
video (26),125,False,False,normal,"high_speed_79.1px"
video (26),126,False,False,normal,"high_speed_114.2px"
video (26),127,False,False,normal,"high_speed_97.0px"
video (26),128,False,False,normal,"high_speed_153.8px"
video (26),129,False,False,normal,"high_speed_141.8px"
video (26),130,False,True,normal,"high_speed_425.6px"
video (26),131,False,True,normal,"high_speed_306.7px"
video (26),132,False,True,normal,"high_speed_378.1px"
video (26),133,False,True,low_confidence,"Keypoint low confidence"
video (26),134,False,True,low_confidence,"Keypoint low confidence"
video (26),135,False,True,low_confidence,"Keypoint low confidence"
video (26),140,False,True,low_confidence,"Keypoint low confidence"
video (26),142,False,False,low_confidence,"Keypoint low confidence"
video (26),143,False,False,low_confidence,"Keypoint low confidence"
video (26),144,False,False,low_confidence,"Keypoint low confidence"
video (26),145,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_214.4px"
video (26),146,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),147,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),148,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),149,False,False,low_confidence,"Keypoint low confidence"
video (26),150,False,False,normal,"shoulder_near_feet"
video (26),151,False,False,normal,"shoulder_near_feet"
video (26),152,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),153,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_119.6px"
video (26),154,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),155,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_6.7px"
video (26),156,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),157,False,False,normal,"shoulder_near_feet"
video (26),158,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_200.4px"
video (26),159,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_24.3px"
video (26),160,False,False,normal,"shoulder_near_feet"
video (26),161,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_154.5px"
video (26),162,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_49.3px"
video (26),163,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),164,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),165,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_28.0px"
video (26),166,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_53.7px"
video (26),167,False,False,normal,"shoulder_near_feet"
video (26),168,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_14.1px"
video (26),169,False,False,normal,"shoulder_near_feet"
video (26),170,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_6.3px"
video (26),171,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_240.0px"
video (26),172,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),173,False,False,normal,"shoulder_near_feet"
video (26),174,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_140.0px"
video (26),175,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),176,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_218.9px"
video (26),177,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_33.1px"
video (26),178,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),179,False,False,normal,"shoulder_near_feet"
video (26),180,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_287.1px"
video (26),181,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_14.7px"
video (26),182,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),183,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_24.1px"
video (26),184,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),185,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_82.8px"
video (26),186,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_30.5px"
video (26),187,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),188,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_172.9px"
video (26),189,False,False,normal,"shoulder_near_feet"
video (26),190,False,False,normal,"shoulder_near_feet"
video (26),191,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_128.9px"
video (26),192,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),193,False,False,normal,"shoulder_near_feet"
video (26),194,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_173.4px"
video (26),195,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),196,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_37.1px"
video (26),197,False,False,low_confidence,"Keypoint low confidence"
video (26),198,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),199,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_148.4px"
video (26),200,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_65.5px"
video (26),201,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),202,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),203,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),204,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_115.1px"
video (26),205,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),206,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_52.4px"
video (26),207,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_19.6px"
video (26),208,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),209,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),210,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),211,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_45.4px"
video (26),212,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),213,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_51.1px"
video (26),214,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),215,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (26),216,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_254.9px"
video (27),1,False,False,low_confidence,"Keypoint low confidence"
video (27),2,False,False,low_confidence,"Keypoint low confidence"
video (27),3,False,False,low_confidence,"Keypoint low confidence"
video (27),4,False,False,low_confidence,"Keypoint low confidence"
video (27),5,False,False,low_confidence,"Keypoint low confidence"
video (27),6,False,False,low_confidence,"Keypoint low confidence"
video (27),7,False,False,low_confidence,"Keypoint low confidence"
video (27),8,False,False,low_confidence,"Keypoint low confidence"
video (27),9,False,False,low_confidence,"Keypoint low confidence"
video (27),10,False,False,low_confidence,"Keypoint low confidence"
video (27),11,False,False,low_confidence,"Keypoint low confidence"
video (27),12,False,False,low_confidence,"Keypoint low confidence"
video (27),13,False,False,low_confidence,"Keypoint low confidence"
video (27),14,False,False,low_confidence,"Keypoint low confidence"
video (27),15,False,False,low_confidence,"Keypoint low confidence"
video (27),16,False,False,low_confidence,"Keypoint low confidence"
video (27),17,False,False,low_confidence,"Keypoint low confidence"
video (27),18,False,False,low_confidence,"Keypoint low confidence"
video (27),19,False,False,low_confidence,"Keypoint low confidence"
video (27),20,False,False,low_confidence,"Keypoint low confidence"
video (27),21,False,False,low_confidence,"Keypoint low confidence"
video (27),22,False,False,low_confidence,"Keypoint low confidence"
video (27),23,False,False,low_confidence,"Keypoint low confidence"
video (27),24,False,False,low_confidence,"Keypoint low confidence"
video (27),25,False,False,low_confidence,"Keypoint low confidence"
video (27),26,False,False,low_confidence,"Keypoint low confidence"
video (27),27,False,False,low_confidence,"Keypoint low confidence"
video (27),28,False,False,low_confidence,"Keypoint low confidence"
video (27),29,False,False,low_confidence,"Keypoint low confidence"
video (27),29,False,False,normal,""
video (27),30,False,False,low_confidence,"Keypoint low confidence"
video (27),31,False,False,low_confidence,"Keypoint low confidence"
video (27),32,False,False,low_confidence,"Keypoint low confidence"
video (27),33,False,False,low_confidence,"Keypoint low confidence"
video (27),34,False,False,low_confidence,"Keypoint low confidence"
video (27),35,False,False,low_confidence,"Keypoint low confidence"
video (27),36,False,False,low_confidence,"Keypoint low confidence"
video (27),37,False,False,low_confidence,"Keypoint low confidence"
video (27),37,False,False,normal,""
video (27),38,False,False,low_confidence,"Keypoint low confidence"
video (27),39,False,False,low_confidence,"Keypoint low confidence"
video (27),40,False,False,low_confidence,"Keypoint low confidence"
video (27),40,False,False,normal,"high_speed_3.5px"
video (27),41,False,False,low_confidence,"Keypoint low confidence"
video (27),42,False,False,low_confidence,"Keypoint low confidence"
video (27),43,False,False,low_confidence,"Keypoint low confidence"
video (27),44,False,False,low_confidence,"Keypoint low confidence"
video (27),45,False,False,low_confidence,"Keypoint low confidence"
video (27),46,False,False,low_confidence,"Keypoint low confidence"
video (27),47,False,False,low_confidence,"Keypoint low confidence"
video (27),48,False,False,low_confidence,"Keypoint low confidence"
video (27),48,False,False,normal,""
video (27),49,False,False,low_confidence,"Keypoint low confidence"
video (27),50,False,False,low_confidence,"Keypoint low confidence"
video (27),51,False,False,low_confidence,"Keypoint low confidence"
video (27),52,False,False,low_confidence,"Keypoint low confidence"
video (27),53,False,False,low_confidence,"Keypoint low confidence"
video (27),54,False,False,low_confidence,"Keypoint low confidence"
video (27),55,False,False,low_confidence,"Keypoint low confidence"
video (27),56,False,False,low_confidence,"Keypoint low confidence"
video (27),57,False,False,low_confidence,"Keypoint low confidence"
video (27),58,False,False,low_confidence,"Keypoint low confidence"
video (27),59,False,False,low_confidence,"Keypoint low confidence"
video (27),60,False,False,low_confidence,"Keypoint low confidence"
video (27),61,False,False,low_confidence,"Keypoint low confidence"
video (27),61,False,False,normal,"high_speed_0.7px"
video (27),62,False,False,low_confidence,"Keypoint low confidence"
video (27),62,False,False,normal,"high_speed_5.3px"
video (27),63,False,False,low_confidence,"Keypoint low confidence"
video (27),64,False,False,low_confidence,"Keypoint low confidence"
video (27),65,False,False,low_confidence,"Keypoint low confidence"
video (27),66,False,False,low_confidence,"Keypoint low confidence"
video (27),66,False,False,normal,"high_speed_9.6px"
video (27),67,False,False,low_confidence,"Keypoint low confidence"
video (27),67,False,False,normal,"high_speed_9.8px"
video (27),68,False,False,low_confidence,"Keypoint low confidence"
video (27),69,False,False,low_confidence,"Keypoint low confidence"
video (27),69,False,False,normal,"high_speed_15.4px"
video (27),70,False,False,low_confidence,"Keypoint low confidence"
video (27),70,False,False,normal,""
video (27),71,False,False,low_confidence,"Keypoint low confidence"
video (27),71,False,False,normal,"high_speed_26.2px"
video (27),72,False,False,low_confidence,"Keypoint low confidence"
video (27),72,False,False,normal,"high_speed_25.0px"
video (27),73,False,False,low_confidence,"Keypoint low confidence"
video (27),74,False,False,low_confidence,"Keypoint low confidence"
video (27),74,False,False,normal,"high_speed_40.2px"
video (27),75,False,False,low_confidence,"Keypoint low confidence"
video (27),76,False,False,low_confidence,"Keypoint low confidence"
video (27),77,False,False,low_confidence,"Keypoint low confidence"
video (27),78,False,False,low_confidence,"Keypoint low confidence"
video (27),79,False,False,low_confidence,"Keypoint low confidence"
video (27),79,False,False,normal,"high_speed_21.6px"
video (27),80,False,False,low_confidence,"Keypoint low confidence"
video (27),81,False,False,low_confidence,"Keypoint low confidence"
video (27),81,False,False,low_confidence,"Keypoint low confidence"
video (27),82,False,False,low_confidence,"Keypoint low confidence"
video (27),83,False,False,low_confidence,"Keypoint low confidence"
video (27),83,False,False,low_confidence,"Keypoint low confidence"
video (27),84,False,False,low_confidence,"Keypoint low confidence"
video (27),85,False,False,low_confidence,"Keypoint low confidence"
video (27),86,False,False,low_confidence,"Keypoint low confidence"
video (27),87,False,False,low_confidence,"Keypoint low confidence"
video (27),87,False,False,normal,""
video (27),88,False,False,low_confidence,"Keypoint low confidence"
video (27),88,False,False,normal,""
video (27),89,False,False,low_confidence,"Keypoint low confidence"
video (27),90,False,False,low_confidence,"Keypoint low confidence"
video (27),91,False,False,low_confidence,"Keypoint low confidence"
video (27),92,False,False,low_confidence,"Keypoint low confidence"
video (27),93,False,False,low_confidence,"Keypoint low confidence"
video (27),94,False,False,low_confidence,"Keypoint low confidence"
video (27),95,False,False,low_confidence,"Keypoint low confidence"
video (27),96,False,False,low_confidence,"Keypoint low confidence"
video (27),97,False,False,normal,""
video (27),98,False,False,low_confidence,"Keypoint low confidence"
video (27),99,False,False,low_confidence,"Keypoint low confidence"
video (27),100,False,False,low_confidence,"Keypoint low confidence"
video (27),101,False,False,low_confidence,"Keypoint low confidence"
video (27),102,False,False,low_confidence,"Keypoint low confidence"
video (27),103,False,False,low_confidence,"Keypoint low confidence"
video (27),104,False,False,normal,""
video (27),105,False,False,normal,""
video (27),106,False,False,normal,""
video (27),107,False,False,normal,""
video (27),108,False,False,low_confidence,"Keypoint low confidence"
video (27),109,False,False,low_confidence,"Keypoint low confidence"
video (27),110,False,False,normal,""
video (27),111,False,False,normal,"high_speed_9.7px"
video (27),112,False,False,normal,""
video (27),113,False,False,normal,""
video (27),114,False,False,normal,""
video (27),115,False,False,normal,""
video (27),116,False,False,normal,""
video (27),117,False,False,normal,""
video (27),118,False,False,normal,""
video (27),119,False,False,normal,"high_speed_7.8px"
video (27),120,False,False,normal,""
video (27),121,False,False,normal,""
video (27),122,False,False,normal,"high_speed_13.3px"
video (27),123,False,False,normal,""
video (27),124,False,False,normal,"high_speed_17.7px"
video (27),125,False,False,normal,"high_speed_10.6px"
video (27),126,False,False,normal,"high_speed_9.5px"
video (27),127,False,False,normal,"high_speed_53.9px"
video (27),128,False,False,normal,"high_speed_11.5px"
video (27),129,False,False,normal,"high_speed_24.8px"
video (27),129,False,False,normal,""
video (27),130,False,False,normal,"high_speed_9.2px"
video (27),130,False,False,normal,""
video (27),131,False,False,normal,"high_speed_25.8px"
video (27),132,False,False,normal,"high_speed_13.3px"
video (27),133,False,False,normal,"high_speed_13.0px"
video (27),133,False,False,normal,""
video (27),134,False,False,normal,"high_speed_38.8px"
video (27),135,False,False,normal,""
video (27),136,False,False,normal,"high_speed_19.4px"
video (27),137,False,False,normal,""
video (27),138,False,False,normal,""
video (27),139,False,False,normal,""
video (27),140,False,False,normal,""
video (27),141,False,False,normal,""
video (27),142,False,False,normal,""
video (27),143,False,False,normal,""
video (27),144,False,False,normal,""
video (27),145,False,False,normal,""
video (27),146,False,False,normal,""
video (27),147,False,False,normal,""
video (27),148,False,False,normal,""
video (27),149,False,False,normal,""
video (27),150,False,False,normal,""
video (27),151,False,False,normal,""
video (27),152,False,False,normal,""
video (27),153,False,False,normal,"high_speed_8.2px"
video (27),154,False,False,normal,""
video (27),155,False,False,normal,"high_speed_3.9px"
video (27),156,False,False,normal,""
video (27),157,False,False,normal,""
video (27),158,False,False,normal,"high_speed_25.1px"
video (27),159,False,False,normal,"high_speed_34.0px"
video (27),160,False,False,normal,"high_speed_36.3px"
video (27),161,False,False,normal,"high_speed_71.8px"
video (27),162,False,False,normal,"high_speed_124.5px"
video (27),163,False,False,normal,"high_speed_106.8px"
video (27),164,False,False,normal,"high_speed_91.9px"
video (27),165,False,False,normal,"high_speed_166.2px"
video (27),166,False,False,normal,"high_speed_249.7px"
video (27),167,False,False,low_confidence,"Keypoint low confidence"
video (27),168,False,True,low_confidence,"Keypoint low confidence"
video (27),169,False,True,low_confidence,"Keypoint low confidence"
video (27),170,False,True,normal,"high_speed_275.2px"
video (27),180,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_227.1px"
video (27),182,False,False,normal,"shoulder_near_feet"
video (27),184,False,False,normal,"shoulder_near_feet"
video (27),185,False,False,normal,"shoulder_near_feet"
video (27),186,False,False,normal,"shoulder_near_feet"
video (27),187,False,False,normal,"shoulder_near_feet"
video (27),188,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_5.1px"
video (27),189,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),190,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),191,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_15.2px"
video (27),192,False,False,low_confidence,"Keypoint low confidence"
video (27),193,False,False,low_confidence,"Keypoint low confidence"
video (27),194,False,False,low_confidence,"Keypoint low confidence"
video (27),195,False,False,normal,"shoulder_near_feet"
video (27),196,False,False,low_confidence,"Keypoint low confidence"
video (27),197,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_15.1px"
video (27),198,False,False,normal,"shoulder_near_feet"
video (27),199,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_31.7px"
video (27),200,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_5.2px"
video (27),201,False,False,low_confidence,"Keypoint low confidence"
video (27),202,False,False,low_confidence,"Keypoint low confidence"
video (27),203,False,False,low_confidence,"Keypoint low confidence"
video (27),204,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_23.7px"
video (27),205,False,False,normal,"shoulder_near_feet"
video (27),206,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),207,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),208,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_44.9px"
video (27),209,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),210,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_9.2px"
video (27),211,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),212,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),213,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_50.5px"
video (27),214,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),215,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_28.0px"
video (27),216,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_27.6px"
video (27),217,False,False,normal,"shoulder_near_feet"
video (27),218,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_52.3px"
video (27),219,False,False,normal,"shoulder_near_feet"
video (27),220,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_16.1px"
video (27),221,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_53.8px"
video (27),222,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),223,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_23.7px"
video (27),224,False,False,normal,"shoulder_near_feet"
video (27),225,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_2.6px"
video (27),226,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),227,True,False,fallen,"shoulder_near_feet|high_speed_39.0px"
video (27),228,False,False,normal,"shoulder_near_feet"
video (27),229,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_7.3px"
video (27),230,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_18.4px"
video (27),231,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),232,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),233,True,False,fallen,"shoulder_near_feet|high_speed_13.8px"
video (27),234,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_15.5px"
video (27),235,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),236,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_5.6px"
video (27),237,True,False,fallen,"shoulder_near_feet|horizontal_pose|high_speed_113.6px"
video (27),238,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),239,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (27),240,True,False,fallen,"shoulder_near_feet|horizontal_pose"
video (28),1,False,False,low_confidence,"Keypoint low confidence"
video (28),2,False,False,low_confidence,"Keypoint low confidence"
video (28),3,False,False,low_confidence,"Keypoint low confidence"
video (28),4,False,False,low_confidence,"Keypoint low confidence"
video (28),5,False,False,low_confidence,"Keypoint low confidence"
video (28),5,False,False,normal,""
video (28),6,False,False,low_confidence,"Keypoint low confidence"
video (28),7,False,False,low_confidence,"Keypoint low confidence"
video (28),8,False,False,low_confidence,"Keypoint low confidence"
video (28),9,False,False,low_confidence,"Keypoint low confidence"
video (28),10,False,False,low_confidence,"Keypoint low confidence"
video (28),11,False,False,low_confidence,"Keypoint low confidence"
video (28),12,False,False,low_confidence,"Keypoint low confidence"
video (28),13,False,False,low_confidence,"Keypoint low confidence"
video (28),14,False,False,low_confidence,"Keypoint low confidence"
video (28),15,False,False,low_confidence,"Keypoint low confidence"
video (28),16,False,False,low_confidence,"Keypoint low confidence"
video (28),17,False,False,low_confidence,"Keypoint low confidence"
video (28),18,False,False,low_confidence,"Keypoint low confidence"
video (28),19,False,False,low_confidence,"Keypoint low confidence"
video (28),20,False,False,low_confidence,"Keypoint low confidence"
video (28),21,False,False,low_confidence,"Keypoint low confidence"
video (28),22,False,False,low_confidence,"Keypoint low confidence"
video (28),23,False,False,low_confidence,"Keypoint low confidence"
video (28),24,False,False,low_confidence,"Keypoint low confidence"
video (28),25,False,False,low_confidence,"Keypoint low confidence"
video (28),26,False,False,low_confidence,"Keypoint low confidence"
video (28),27,False,False,low_confidence,"Keypoint low confidence"
video (28),28,False,False,low_confidence,"Keypoint low confidence"
video (28),29,False,False,low_confidence,"Keypoint low confidence"
video (28),30,False,False,low_confidence,"Keypoint low confidence"
video (28),31,False,False,low_confidence,"Keypoint low confidence"
video (28),32,False,False,low_confidence,"Keypoint low confidence"
video (28),33,False,False,low_confidence,"Keypoint low confidence"
video (28),34,False,False,low_confidence,"Keypoint low confidence"
video (28),35,False,False,low_confidence,"Keypoint low confidence"
video (28),36,False,False,low_confidence,"Keypoint low confidence"
video (28),37,False,False,low_confidence,"Keypoint low confidence"
video (28),38,False,False,low_confidence,"Keypoint low confidence"
video (28),39,False,False,low_confidence,"Keypoint low confidence"
video (28),40,False,False,low_confidence,"Keypoint low confidence"
video (28),41,False,False,low_confidence,"Keypoint low confidence"
video (28),42,False,False,low_confidence,"Keypoint low confidence"
video (28),43,False,False,low_confidence,"Keypoint low confidence"
video (28),44,False,False,low_confidence,"Keypoint low confidence"
video (28),45,False,False,low_confidence,"Keypoint low confidence"
video (28),46,False,False,low_confidence,"Keypoint low confidence"
video (28),47,False,False,low_confidence,"Keypoint low confidence"
video (28),48,False,False,low_confidence,"Keypoint low confidence"
video (28),49,False,False,low_confidence,"Keypoint low confidence"
video (28),50,False,False,low_confidence,"Keypoint low confidence"
video (28),51,False,False,low_confidence,"Keypoint low confidence"
video (28),52,False,False,low_confidence,"Keypoint low confidence"
video (28),53,False,False,low_confidence,"Keypoint low confidence"
video (28),54,False,False,low_confidence,"Keypoint low confidence"
video (28),55,False,False,low_confidence,"Keypoint low confidence"
video (28),56,False,False,low_confidence,"Keypoint low confidence"
video (28),57,False,False,low_confidence,"Keypoint low confidence"
video (28),58,False,False,low_confidence,"Keypoint low confidence"
video (28),59,False,False,low_confidence,"Keypoint low confidence"
video (28),60,False,False,low_confidence,"Keypoint low confidence"
video (28),61,False,False,low_confidence,"Keypoint low confidence"
video (28),62,False,False,low_confidence,"Keypoint low confidence"
video (28),63,False,False,low_confidence,"Keypoint low confidence"
video (28),64,False,False,low_confidence,"Keypoint low confidence"
video (28),65,False,False,low_confidence,"Keypoint low confidence"
video (28),66,False,False,low_confidence,"Keypoint low confidence"
video (28),67,False,False,low_confidence,"Keypoint low confidence"
video (28),68,False,False,low_confidence,"Keypoint low confidence"
video (28),69,False,False,low_confidence,"Keypoint low confidence"
video (28),70,False,False,low_confidence,"Keypoint low confidence"
video (28),71,False,False,low_confidence,"Keypoint low confidence"
video (28),72,False,False,low_confidence,"Keypoint low confidence"
video (28),73,False,False,low_confidence,"Keypoint low confidence"
video (28),74,False,False,low_confidence,"Keypoint low confidence"
